entry_ts,league,market,selection,sharp_close_prob
2025-10-17T05:58:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T05:57:30.922469+00:00,EPL,ML,HOME,0.01
2025-10-17T05:56:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T05:55:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T05:53:30.922469+00:00,EPL,AH,HOME,0.99
2025-10-17T05:50:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T05:49:30.922469+00:00,NBA,OU,HOME,0.99
2025-10-17T05:48:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T05:46:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T05:45:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T05:44:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T05:42:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T05:41:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T05:39:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T05:38:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T05:34:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T05:33:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T05:31:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T05:25:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T05:22:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T05:21:30.922469+00:00,NBA,AH,HOME,0.01
2025-10-17T05:19:30.922469+00:00,NBA,AH,HOME,0.01
2025-10-17T05:18:30.922469+00:00,EPL,ML,HOME,0.01
2025-10-17T05:15:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T05:14:30.922469+00:00,NHL,AH,HOME,0.99
2025-10-17T05:12:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T05:11:30.922469+00:00,EPL,AH,HOME,0.99
2025-10-17T05:10:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T05:09:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T05:08:30.922469+00:00,NHL,ML,HOME,0.99
2025-10-17T05:04:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T05:03:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T05:01:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T05:00:30.922469+00:00,NBA,OU,HOME,0.99
2025-10-17T04:57:30.922469+00:00,EPL,AH,HOME,0.01
2025-10-17T04:56:30.922469+00:00,NHL,AH,HOME,0.99
2025-10-17T04:55:30.922469+00:00,NHL,ML,HOME,0.99
2025-10-17T04:53:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T04:51:30.922469+00:00,EPL,AH,HOME,0.99
2025-10-17T04:46:30.922469+00:00,NHL,ML,HOME,0.99
2025-10-17T04:45:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T04:44:30.922469+00:00,NBA,ML,HOME,0.01
2025-10-17T04:43:30.922469+00:00,NBA,OU,HOME,0.99
2025-10-17T04:41:30.922469+00:00,EPL,ML,HOME,0.01
2025-10-17T04:37:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T04:35:30.922469+00:00,NHL,AH,HOME,0.01
2025-10-17T04:32:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T04:30:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T04:27:30.922469+00:00,EPL,AH,HOME,0.01
2025-10-17T04:26:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T04:25:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T04:23:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T04:22:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T04:20:30.922469+00:00,EPL,ML,HOME,0.01
2025-10-17T04:18:30.922469+00:00,NHL,ML,HOME,0.99
2025-10-17T04:17:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T04:16:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T04:15:30.922469+00:00,NBA,AH,HOME,0.01
2025-10-17T04:10:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T04:09:30.922469+00:00,EPL,AH,HOME,0.01
2025-10-17T04:07:30.922469+00:00,NHL,ML,HOME,0.01
2025-10-17T04:05:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T04:03:30.922469+00:00,NBA,OU,HOME,0.99
2025-10-17T04:02:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T04:01:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T03:59:30.922469+00:00,NBA,ML,HOME,0.01
2025-10-17T03:58:30.922469+00:00,NBA,OU,HOME,0.01
2025-10-17T03:55:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T03:51:30.922469+00:00,EPL,AH,HOME,0.99
2025-10-17T03:50:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T03:46:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T03:45:30.922469+00:00,EPL,OU,HOME,0.01
2025-10-17T03:44:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T03:43:30.922469+00:00,NHL,OU,HOME,0.01
2025-10-17T03:42:30.922469+00:00,NHL,AH,HOME,0.99
2025-10-17T03:40:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T03:39:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T03:36:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T03:35:30.922469+00:00,EPL,AH,HOME,0.01
2025-10-17T03:34:30.922469+00:00,EPL,AH,HOME,0.01
2025-10-17T03:33:30.922469+00:00,NHL,AH,HOME,0.99
2025-10-17T03:32:30.922469+00:00,NBA,ML,HOME,0.99
2025-10-17T03:29:30.922469+00:00,NHL,ML,HOME,0.99
2025-10-17T03:28:30.922469+00:00,NHL,OU,HOME,0.99
2025-10-17T03:27:30.922469+00:00,NBA,OU,HOME,0.99
2025-10-17T03:26:30.922469+00:00,NBA,AH,HOME,0.01
2025-10-17T03:25:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T03:24:30.922469+00:00,NBA,AH,HOME,0.99
2025-10-17T03:22:30.922469+00:00,EPL,OU,HOME,0.99
2025-10-17T03:20:30.922469+00:00,EPL,ML,HOME,0.99
2025-10-17T03:19:30.922469+00:00,NBA,AH,HOME,0.01
